,File Name,District,Date,Count,Minimum,Maximum,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile,Year,State/Crop/District,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
382,MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0011,AJMER,01/01/2002,10552,0.0519,0.7659,0.2693583,0.0717477,0.0051477,0.293125,0.3969,0.2496,0.1225,0.2239,2002,AJMER,Rabi       ,41551,75770,1.8235421530167744
383,MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0011,AJMER,01/02/2002,10552,0.0533,0.809,0.25574050000000004,0.0750337,0.00563,0.27699999999999997,0.37799999999999995,0.2346,0.1092,0.2095,2002,AJMER,Rabi       ,41551,75770,1.8235421530167744
384,MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0011,AJMER,01/01/2003,10552,0.052000000000000005,0.6592,0.205496,0.043957800000000005,0.0019323,0.221725,0.2861,0.1996,0.1156,0.1788,2003,AJMER,Rabi       ,11244,23077,2.0523834934187124
385,MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0011,AJMER,01/02/2003,10552,0.0511,0.7070000000000001,0.1907063,0.046652,0.0021763999999999998,0.2052,0.2676,0.183,0.10400000000000001,0.1636,2003,AJMER,Rabi       ,11244,23077,2.0523834934187124
386,MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0011,AJMER,01/01/2004,10552,0.0331,0.7165,0.24980529999999998,0.0498651,0.0024865,0.2673,0.3394,0.2398,0.1473,0.2192,2004,AJMER,Rabi       ,21595,42225,1.9553137300301
387,MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0011,AJMER,01/02/2004,10552,0.0687,0.7391,0.2400303,0.0499901,0.002499,0.2553,0.3217,0.22935,0.147,0.2109,2004,AJMER,Rabi       ,21595,42225,1.9553137300301
388,MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0011,AJMER,01/01/2005,10545,-0.1881,0.7016,0.26891859999999995,0.080042,0.0064066999999999995,0.2935,0.4062,0.2453,0.1078,0.2183,2005,AJMER,Rabi       ,25457,52533,2.0635974388183995
389,MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0011,AJMER,01/02/2005,10551,-0.1762,0.7419,0.25090619999999997,0.07716310000000001,0.0059542,0.27245,0.376,0.2281,0.1017,0.2034,2005,AJMER,Rabi       ,25457,52533,2.0635974388183995
390,MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0011,AJMER,01/01/2006,10552,-0.0791,0.7225,0.264994,0.06632410000000001,0.0043989,0.2877,0.3823,0.2496,0.1335,0.2245,2006,AJMER,Rabi       ,23544,31307,1.3297230716955488
391,MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0011,AJMER,01/02/2006,10552,-0.1272,0.7178,0.244088,0.0583172,0.0034009,0.2598,0.33299999999999996,0.2314,0.1382,0.2109,2006,AJMER,Rabi       ,23544,31307,1.3297230716955488
392,MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0011,AJMER,01/01/2007,10548,-0.133,0.7075,0.2620107,0.0713265,0.0050875,0.2848,0.3862,0.2456,0.1161,0.2171,2007,AJMER,Rabi       ,30011,84048,2.8005731231881645
393,MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0011,AJMER,01/02/2007,10548,-0.1247,0.7845,0.2531788,0.0695135,0.004832100000000001,0.2753,0.3726,0.2377,0.1142,0.2104,2007,AJMER,Rabi       ,30011,84048,2.8005731231881645
394,MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0011,AJMER,01/01/2008,10552,0.0302,0.7369,0.2469373,0.060307000000000006,0.0036368999999999998,0.2593,0.3284,0.2323,0.1449,0.213175,2008,AJMER,Rabi       ,21909,52373,2.3904787986672145
395,MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0011,AJMER,01/02/2008,10552,-0.0069,0.7622,0.24065419999999998,0.0607044,0.0036850000000000003,0.251525,0.3175,0.2257,0.1415,0.2075,2008,AJMER,Rabi       ,21909,52373,2.3904787986672145
396,MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0011,AJMER,01/01/2009,10552,0.0038,0.7307,0.2586396,0.0636337,0.004049199999999999,0.2775,0.3629,0.243,0.1397,0.2204,2009,AJMER,Rabi       ,16605,37499,2.258295694068052
397,MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0011,AJMER,01/02/2009,10552,0.0386,0.6943,0.2297172,0.0518026,0.0026835,0.2418,0.3021,0.21899999999999997,0.1418,0.2016,2009,AJMER,Rabi       ,16605,37499,2.258295694068052
398,MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0011,AJMER,01/01/2010,10552,-0.036000000000000004,0.7388,0.21775509999999998,0.0514947,0.0026517,0.2316,0.2936,0.2091,0.1289,0.1902,2010,AJMER,Rabi       ,8761,21653,2.4715215158086976
399,MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0011,AJMER,01/02/2010,10552,-0.0103,0.7376,0.1994601,0.0459805,0.0021142,0.2115,0.2642,0.1921,0.1245,0.1762,2010,AJMER,Rabi       ,8761,21653,2.4715215158086976
400,MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0011,AJMER,01/01/2011,10551,-0.0922,0.7005,0.3290407,0.07009860000000001,0.0049138,0.36135,0.4777,0.3178,0.1692,0.2837,2011,AJMER,Rabi       ,64322,207905,3.2322533503311464
401,MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0011,AJMER,01/02/2011,10552,-0.0375,0.8107,0.3642978,0.08980149999999999,0.0080643,0.4117,0.5761,0.35100000000000003,0.1386,0.302,2011,AJMER,Rabi       ,64322,207905,3.2322533503311464
402,MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0011,AJMER,01/01/2012,10552,-0.1081,0.7051,0.329651,0.0789625,0.0062351,0.363825,0.4965,0.3103,0.1475,0.2753,2012,AJMER,Rabi       ,46550,146725,3.151987110633727
403,MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0011,AJMER,01/02/2012,10552,-0.1563,0.7027,0.30558090000000004,0.079055,0.0062497,0.336525,0.4638,0.2848,0.1262,0.2516,2012,AJMER,Rabi       ,46550,146725,3.151987110633727
404,MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0011,AJMER,01/01/2013,10551,-0.0239,0.7143,0.34291309999999997,0.0817967,0.0066907,0.3835,0.5296,0.3286,0.1405,0.2858,2013,AJMER,Rabi       ,66027,219014,3.317036969724507
405,MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0011,AJMER,01/02/2013,10552,-0.098,0.7972,0.35936999999999997,0.09475639999999999,0.0089788,0.4099,0.5861,0.3413,0.1183,0.292375,2013,AJMER,Rabi       ,66027,219014,3.317036969724507
406,MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0011,AJMER,01/01/2014,10551,-0.0294,0.7468,0.3972458,0.1004268,0.0100855,0.4615,0.6679999999999999,0.3792,0.1158,0.3232,2014,AJMER,Rabi       ,56000,193073,3.4477321428571432
407,MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0011,AJMER,01/02/2014,10552,-0.1229,0.7855,0.4082823,0.11624560000000002,0.013512999999999999,0.490325,0.7501,0.3876,0.0607,0.3163,2014,AJMER,Rabi       ,56000,193073,3.4477321428571432
408,MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0011,AJMER,01/01/2015,10551,-0.1966,0.7228,0.3522815,0.09465789999999999,0.0089601,0.3923,0.5464,0.3302,0.139,0.2894,2015,AJMER,Rabi       ,62442,131969,2.113465295794497
409,MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0011,AJMER,01/02/2015,10552,-0.1926,0.7819,0.3451298,0.09740700000000001,0.0094881,0.3879,0.5502,0.321,0.1174,0.2794,2015,AJMER,Rabi       ,62442,131969,2.113465295794497
410,MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0011,AJMER,01/01/2016,10552,-0.1295,0.7508,0.3066142,0.0916883,0.008406799999999999,0.3249,0.4335,0.2791,0.1459,0.252475,2016,AJMER,Rabi       ,42294,116787,2.761313661512271
411,MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0011,AJMER,01/02/2016,10552,-0.024,0.7813,0.2990558,0.0957943,0.0091765,0.3155,0.4233,0.2695,0.138,0.243575,2016,AJMER,Rabi       ,42294,116787,2.761313661512271
412,MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0011,AJMER,01/01/2017,10545,-0.16399999999999998,0.7697,0.3970261,0.1102952,0.012165,0.4626,0.6814,0.37,0.1014,0.3164,2017,AJMER,Rabi       ,55466,185014,3.3356290340028125
413,MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0011,AJMER,01/02/2017,10552,-0.1548,0.7778,0.36483720000000003,0.10898410000000001,0.011877500000000001,0.4304,0.6496,0.33399999999999996,0.067,0.284,2017,AJMER,Rabi       ,55466,185014,3.3356290340028125
414,MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0011,AJMER,01/01/2018,10552,0.0194,0.7766,0.32049590000000006,0.0820836,0.006737699999999999,0.3471,0.4627,0.2997,0.155,0.27,2018,AJMER,Rabi       ,40328,128011,3.174246181313232
415,MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0011,AJMER,01/02/2018,10552,-0.0081,0.7783,0.2914723,0.0749858,0.0056229,0.3119,0.4095,0.2713,0.1522,0.2468,2018,AJMER,Rabi       ,40328,128011,3.174246181313232
416,MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0011,AJMER,01/01/2019,10552,-0.0206,0.7233,0.32146220000000003,0.0757945,0.0057448,0.3522,0.4726,0.3043,0.1524,0.2719,2019,AJMER,Rabi       ,34787,120782,3.4720441544255034
417,MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0011,AJMER,01/02/2019,10552,-0.0172,0.7556,0.31311490000000003,0.0765642,0.0058621,0.344325,0.4676,0.2952,0.1412,0.262,2019,AJMER,Rabi       ,34787,120782,3.4720441544255034
418,MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0012,ALWAR,01/01/2001,10187,0.1592,0.7829,0.4758188,0.1350652,0.018242599999999998,0.59,0.7829,0.4889,0.1592,0.3549,2001,ALWAR,Rabi       ,202992,724108,3.5671750610861515
419,MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0012,ALWAR,01/02/2001,10187,0.1644,0.7831,0.49064189999999996,0.15875250000000002,0.0252024,0.6343,0.7831,0.5169,0.1644,0.33305,2001,ALWAR,Rabi       ,202992,724108,3.5671750610861515
420,MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0012,ALWAR,01/01/2002,10187,0.1682,0.7298,0.4571151,0.13086489999999998,0.017125599999999998,0.56775,0.7298,0.4774,0.1682,0.32975,2002,ALWAR,Rabi       ,174090,529816,3.0433453960595096
421,MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0012,ALWAR,01/02/2002,10187,0.1551,0.7791,0.5015357,0.1623848,0.026368799999999998,0.6451,0.7791,0.5429999999999999,0.1551,0.33145,2002,ALWAR,Rabi       ,174090,529816,3.0433453960595096
422,MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0012,ALWAR,01/01/2003,10187,0.1004,0.7672,0.44713240000000004,0.1522164,0.023169799999999997,0.5804,0.7672,0.4567,0.1004,0.3048,2003,ALWAR,Rabi       ,181459,571450,3.1491962371665223
423,MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0012,ALWAR,01/02/2003,10187,0.1108,0.8079999999999999,0.5106314999999999,0.18797529999999998,0.0353347,0.6814,0.8079999999999999,0.5645,0.1108,0.3088,2003,ALWAR,Rabi       ,181459,571450,3.1491962371665223
424,MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0012,ALWAR,01/01/2004,10187,0.1229,0.7563,0.5286513,0.1257922,0.0158237,0.6377,0.7563,0.5581,0.1229,0.4246,2004,ALWAR,Rabi       ,188108,648794,3.4490505454313483
425,MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0012,ALWAR,01/02/2004,10187,0.0481,0.8048,0.5315181,0.1506067,0.022682400000000002,0.6609999999999999,0.8048,0.5715,0.0481,0.3944,2004,ALWAR,Rabi       ,188108,648794,3.4490505454313483
426,MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0012,ALWAR,01/01/2005,10187,0.2106,0.7849,0.5392913,0.13722789999999999,0.0188315,0.65595,0.7849,0.5785,0.2106,0.4201,2005,ALWAR,Rabi       ,157411,511753,3.2510625051616473
427,MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0012,ALWAR,01/02/2005,10187,0.188,0.7909,0.5199963,0.1463918,0.021430599999999998,0.63775,0.7909,0.5602,0.188,0.38305,2005,ALWAR,Rabi       ,157411,511753,3.2510625051616473
428,MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0012,ALWAR,01/01/2006,10187,0.1511,0.7799,0.5060747999999999,0.1336599,0.017865,0.61985,0.7799,0.524,0.1511,0.3886,2006,ALWAR,Rabi       ,159468,492657,3.089378433290692
429,MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0012,ALWAR,01/02/2006,10187,0.1908,0.777,0.4843223,0.1438094,0.0206812,0.607,0.777,0.5041,0.1908,0.3471,2006,ALWAR,Rabi       ,159468,492657,3.089378433290692
430,MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0012,ALWAR,01/01/2007,10187,0.1713,0.7919,0.5010909,0.14732479999999998,0.021704599999999998,0.62805,0.7919,0.5303,0.1713,0.36015,2007,ALWAR,Rabi       ,180515,641964,3.55629172090962
431,MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0012,ALWAR,01/02/2007,10187,0.16899999999999998,0.8157,0.532758,0.1723094,0.029690499999999998,0.6885,0.8157,0.5792,0.16899999999999998,0.3548,2007,ALWAR,Rabi       ,180515,641964,3.55629172090962
432,MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0012,ALWAR,01/01/2008,10187,0.1783,0.7809,0.48375959999999996,0.14313389999999998,0.0204873,0.6077,0.7809,0.5102,0.1783,0.34585,2008,ALWAR,Rabi       ,191440,669054,3.4948495612202257
433,MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0012,ALWAR,01/02/2008,10187,0.1715,0.7995,0.4888769,0.16128810000000002,0.026013799999999997,0.6351,0.7995,0.5192,0.1715,0.3246,2008,ALWAR,Rabi       ,191440,669054,3.4948495612202257
434,MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0012,ALWAR,01/01/2009,10187,0.1931,0.7945,0.5477831,0.1325672,0.017574,0.6607,0.7945,0.583,0.1931,0.4303,2009,ALWAR,Rabi       ,170172,688076,4.043414897868041
435,MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0012,ALWAR,01/02/2009,10187,0.1851,0.7928,0.5191992999999999,0.14412,0.0207706,0.6425,0.7928,0.5454,0.1851,0.3835,2009,ALWAR,Rabi       ,170172,688076,4.043414897868041
436,MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0012,ALWAR,01/01/2010,10187,0.1869,0.7898,0.548981,0.14752,0.0217621,0.67865,0.7898,0.5924,0.1869,0.4142,2010,ALWAR,Rabi       ,192800,722874,3.7493464730290467
437,MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0012,ALWAR,01/02/2010,10187,0.1699,0.7949,0.5339611999999999,0.16535450000000002,0.027342099999999998,0.6791,0.7949,0.5891,0.1699,0.36455,2010,ALWAR,Rabi       ,192800,722874,3.7493464730290467
438,MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0012,ALWAR,01/01/2011,10187,0.2036,0.7793,0.5625609,0.10966860000000002,0.0120272,0.6521,0.7793,0.5907,0.2217,0.47955,2011,ALWAR,Rabi       ,193992,816059,4.206663161367478
439,MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0012,ALWAR,01/02/2011,10187,0.2216,0.8331,0.6044264,0.1378816,0.0190113,0.7183,0.8331,0.6551,0.2216,0.4852,2011,ALWAR,Rabi       ,193992,816059,4.206663161367478
440,MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0012,ALWAR,01/01/2012,10187,0.1753,0.7785,0.5346346,0.1208501,0.0146047,0.6389,0.7785,0.5557,0.1753,0.4326,2012,ALWAR,Rabi       ,185167,727380,3.9282377529473393
441,MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0012,ALWAR,01/02/2012,10187,0.1807,0.7708,0.5161159000000001,0.1326342,0.0175918,0.63175,0.7708,0.5442,0.1807,0.39255,2012,ALWAR,Rabi       ,185167,727380,3.9282377529473393
442,MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0012,ALWAR,01/01/2013,10187,0.1819,0.7353,0.5169027,0.1023809,0.0104819,0.59675,0.7353,0.529,0.2126,0.44299999999999995,2013,ALWAR,Rabi       ,204967,837412,4.085594266394104
443,MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0012,ALWAR,01/02/2013,10187,0.2004,0.8076,0.5753361,0.13886300000000001,0.019282900000000002,0.6955,0.8076,0.6126,0.2004,0.4557,2013,ALWAR,Rabi       ,204967,837412,4.085594266394104
444,MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0012,ALWAR,01/01/2014,10187,0.1771,0.8129,0.5738890999999999,0.1183521,0.014007200000000001,0.6729999999999999,0.8129,0.6027,0.2043,0.48465,2014,ALWAR,Rabi       ,208206,825344,3.964074042054504
445,MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0012,ALWAR,01/02/2014,10187,0.2094,0.8324,0.6219397,0.1367224,0.018693,0.7362,0.8324,0.6666,0.2094,0.50925,2014,ALWAR,Rabi       ,208206,825344,3.964074042054504
446,MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0012,ALWAR,01/01/2015,10187,0.1771,0.8074,0.5459137,0.1327897,0.0176331,0.66115,0.8074,0.5755,0.1771,0.4299,2015,ALWAR,Rabi       ,219063,757957,3.459995526401081
447,MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0012,ALWAR,01/02/2015,10187,0.1912,0.8326,0.5758906,0.1581067,0.0249977,0.7143,0.8326,0.6268,0.1912,0.4287,2015,ALWAR,Rabi       ,219063,757957,3.459995526401081
448,MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0012,ALWAR,01/01/2016,10187,0.1492,0.7876,0.5290451999999999,0.14659389999999997,0.0214898,0.6595,0.7876,0.5632,0.1492,0.39095,2016,ALWAR,Rabi       ,213011,776427,3.645008943200117
449,MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0012,ALWAR,01/02/2016,10187,0.1468,0.8390000000000001,0.5566683000000001,0.1757045,0.0308721,0.7167,0.8390000000000001,0.6045,0.1468,0.3778,2016,ALWAR,Rabi       ,213011,776427,3.645008943200117
450,MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0012,ALWAR,01/01/2017,10187,0.1769,0.7969,0.5690732,0.1329305,0.017670500000000002,0.688,0.7969,0.5974,0.1769,0.4569,2017,ALWAR,Rabi       ,215678,941457,4.365104461280241
451,MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0012,ALWAR,01/02/2017,10187,0.1904,0.826,0.572422,0.1428087,0.020394299999999997,0.6983,0.826,0.6057,0.1904,0.4471,2017,ALWAR,Rabi       ,215678,941457,4.365104461280241
452,MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0012,ALWAR,01/01/2018,10187,0.1685,0.8178,0.5257082,0.16180550000000002,0.026181,0.672,0.8178,0.557,0.1685,0.3647,2018,ALWAR,Rabi       ,203829,875183,4.293711885943609
453,MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0012,ALWAR,01/02/2018,10187,0.1759,0.8211,0.530732,0.1735938,0.0301348,0.6915,0.8211,0.5729,0.1759,0.3459,2018,ALWAR,Rabi       ,203829,875183,4.293711885943609
454,MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0012,ALWAR,01/01/2019,10187,0.1697,0.8218,0.5549294,0.14037349999999998,0.0197047,0.67715,0.8218,0.5934,0.1697,0.42225,2019,ALWAR,Rabi       ,192419,883624,4.592186842255702
455,MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0012,ALWAR,01/02/2019,10187,0.2124,0.8223,0.5733955,0.1596219,0.0254791,0.71445,0.8223,0.6225,0.2124,0.4144,2019,ALWAR,Rabi       ,192419,883624,4.592186842255702
456,MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0013,BANSWARA,01/01/2001,6154,-0.1951,0.7382,0.2936237,0.0957339,0.009165000000000001,0.318675,0.4425,0.2677,0.1114,0.2353,2001,BANSWARA,Rabi       ,35623,49590,1.3920781517558878
457,MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0013,BANSWARA,01/02/2001,6154,-0.1689,0.7623,0.2780038,0.10673769999999999,0.011392900000000001,0.29665,0.4212,0.24415,0.0902,0.2136,2001,BANSWARA,Rabi       ,35623,49590,1.3920781517558878
458,MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0013,BANSWARA,01/01/2002,6149,-0.1771,0.8440000000000001,0.32424169999999997,0.1372659,0.0188419,0.3665,0.5621,0.2781,0.0577,0.2359,2002,BANSWARA,Rabi       ,55509,111895,2.0157992397629214
459,MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0013,BANSWARA,01/02/2002,6154,-0.1768,0.8078,0.30228520000000003,0.1307439,0.017093999999999998,0.3386,0.5191,0.25435,0.0724,0.2178,2002,BANSWARA,Rabi       ,55509,111895,2.0157992397629214
460,MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0013,BANSWARA,01/01/2003,6154,-0.1882,0.8212,0.3208152,0.1252577,0.015689500000000002,0.348,0.506,0.2812,0.095,0.2425,2003,BANSWARA,Rabi       ,49390,73141,1.4808868191941689
461,MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0013,BANSWARA,01/02/2003,6156,-0.1558,0.8075,0.2849297,0.1174703,0.013799299999999999,0.315075,0.4743,0.2463,0.0611,0.2087,2003,BANSWARA,Rabi       ,49390,73141,1.4808868191941689
462,MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0013,BANSWARA,01/01/2004,6134,-0.1992,0.8607,0.38605079999999997,0.1400277,0.0196078,0.4444,0.6648,0.35465,0.0803,0.2974,2004,BANSWARA,Rabi       ,69513,140615,2.0228590335620678
463,MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0013,BANSWARA,01/02/2004,6147,-0.1902,0.8671,0.36982550000000003,0.1489252,0.0221787,0.43075,0.6632,0.3251,0.047,0.2756,2004,BANSWARA,Rabi       ,69513,140615,2.0228590335620678
464,MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0013,BANSWARA,01/01/2005,6120,-0.1936,0.8373,0.37911890000000004,0.1361764,0.018544,0.45035,0.6922,0.35455,0.0474,0.288775,2005,BANSWARA,Rabi       ,77545,160663,2.071867947643304
465,MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0013,BANSWARA,01/02/2005,6142,-0.1968,0.8699,0.36863029999999997,0.1564124,0.0244649,0.453875,0.7399,0.32715,-0.0183,0.263,2005,BANSWARA,Rabi       ,77545,160663,2.071867947643304
466,MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0013,BANSWARA,01/01/2006,6129,-0.1756,0.8215,0.3875938,0.1392335,0.019386,0.4597,0.7091,0.35700000000000004,0.0525,0.2933,2006,BANSWARA,Rabi       ,82190,162053,1.9716875532303202
467,MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0013,BANSWARA,01/02/2006,6154,-0.1881,0.8512,0.361212,0.1495879,0.022376499999999997,0.4368,0.6975,0.31665,0.0065,0.2628,2006,BANSWARA,Rabi       ,82190,162053,1.9716875532303202
468,MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0013,BANSWARA,01/01/2007,6131,-0.1892,0.845,0.4026342,0.1365246,0.018639,0.4842,0.7502,0.3829,0.0525,0.30685,2007,BANSWARA,Rabi       ,85835,160011,1.8641696277742181
469,MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0013,BANSWARA,01/02/2007,6140,-0.1991,0.8232,0.3808537,0.14659,0.0214886,0.470125,0.7586,0.3442,-0.009000000000000001,0.2776,2007,BANSWARA,Rabi       ,85835,160011,1.8641696277742181
470,MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0013,BANSWARA,01/01/2008,6121,-0.1886,0.8514,0.3993212,0.1363624,0.0185947,0.4831,0.7491,0.3814,0.0531,0.3052,2008,BANSWARA,Rabi       ,90801,183398,2.01977951784672
471,MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0013,BANSWARA,01/02/2008,6131,-0.18899999999999997,0.8574,0.3851062,0.1533129,0.023504900000000002,0.4786,0.7852,0.3488,-0.0251,0.2742,2008,BANSWARA,Rabi       ,90801,183398,2.01977951784672
472,MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0013,BANSWARA,01/01/2009,6144,-0.1934,0.8484,0.38491329999999996,0.14785379999999998,0.0218608,0.461875,0.7342,0.3422,0.0138,0.280275,2009,BANSWARA,Rabi       ,76116,118511,1.5569788217983078
473,MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0013,BANSWARA,01/02/2009,6149,-0.1837,0.8426,0.3347676,0.1410347,0.0198908,0.3969,0.6332,0.2837,0.006,0.2392,2009,BANSWARA,Rabi       ,76116,118511,1.5569788217983078
474,MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0013,BANSWARA,01/01/2010,6143,-0.1984,0.8742,0.44209790000000004,0.1601769,0.025656599999999998,0.5497,0.8742,0.4123,-0.0205,0.3202,2010,BANSWARA,Rabi       ,80466,161762,2.010314915616534
475,MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0013,BANSWARA,01/02/2010,6152,-0.1826,0.8445,0.3809725,0.157687,0.0248652,0.47885,0.8016,0.3306,-0.0565,0.263675,2010,BANSWARA,Rabi       ,80466,161762,2.010314915616534
476,MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0013,BANSWARA,01/01/2011,6142,-0.1869,0.8494,0.4320059,0.1416976,0.0200782,0.5229,0.8056,0.40575,0.0493,0.332,2011,BANSWARA,Rabi       ,86052,176322,2.0490168735183376
477,MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0013,BANSWARA,01/02/2011,6152,-0.196,0.8758,0.4069957,0.1636278,0.026774,0.517225,0.8624,0.3549,-0.057999999999999996,0.285975,2011,BANSWARA,Rabi       ,86052,176322,2.0490168735183376
478,MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0013,BANSWARA,01/01/2012,6137,-0.1886,0.8473,0.4211727,0.1359796,0.0184905,0.5084,0.7829,0.4027,0.0584,0.3243,2012,BANSWARA,Rabi       ,87177,203751,2.337210502770226
479,MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0013,BANSWARA,01/02/2012,6149,-0.1902,0.8501,0.4017152,0.1575281,0.0248151,0.5006,0.8214,0.3647,-0.0327,0.2867,2012,BANSWARA,Rabi       ,87177,203751,2.337210502770226
480,MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0013,BANSWARA,01/01/2013,6122,-0.1988,0.8201,0.41184040000000005,0.13059010000000001,0.017053799999999997,0.4951,0.7604,0.39695,0.0539,0.3181,2013,BANSWARA,Rabi       ,87975,186789,2.123205456095482
481,MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0013,BANSWARA,01/02/2013,6141,-0.1988,0.8728,0.41743199999999997,0.16082439999999998,0.0258645,0.5271,0.8703,0.3815,-0.0472,0.2971,2013,BANSWARA,Rabi       ,87975,186789,2.123205456095482
