,District,Year,January,February,March,October,November,December,Annual Total,Unnamed: 0,FNCount,FNMinimum,FNMaximum,FNMean,FNStandard Deviation,FNVariance,FNUpper Quartile,FNUpper 1.5 IQR,FNMedian,FNLower 1.5 IQR,FNLower Quartile,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),JNCount,JNMinimum,JNMaximum,JNMean,JNStandard Deviation,JNVariance,JNUpper Quartile,JNUpper 1.5 IQR,JNMedian,JNLower 1.5 IQR,JNLower Quartile,FECount,FEMinimum,FEMaximum,FEMean,FEStandard Deviation,FEVariance,FEUpper Quartile,FEUpper 1.5 IQR,FEMedian,FELower 1.5 IQR,FELower Quartile,JECount,JEMinimum,JEMaximum,JEMean,JEStandard Deviation,JEVariance,JEUpper Quartile,JEUpper 1.5 IQR,JEMedian,JELower 1.5 IQR,JELower Quartile
320,NAGAUR,2017,0.0,0.0,0.0,0.0,0.0,0.4,369.0,109,21134,0.0423,0.7696,0.261725,0.10932850000000001,0.0119527,0.3163,0.5204,0.2278,0.0423,0.1802,Rabi       ,64949,165199,2.543518761,21134,0.028999999999999998,0.7825,0.2795154,0.10376660000000001,0.0107675,0.3352,0.5356,0.2483,0.028999999999999998,0.2016,21134,0.027999999999999997,0.5446,0.1689767,0.07365010000000001,0.0054243,0.2014,0.3301,0.1444,0.027999999999999997,0.1156,21134,0.0156,0.5631,0.17560499999999998,0.0674526,0.0045499,0.2095,0.3368,0.1549,0.0156,0.124625
321,NAGAUR,2018,3.601561201285972,5.036216576491808,4.311990904100995,6.5606210303458,4.698794793381949,1.890325413628166,406.9482733474476,111,21134,-0.0014,0.6541,0.23690029999999998,0.0826837,0.0068366,0.2635,0.3834,0.2159,0.0648,0.1833,Rabi       ,53677,142533,2.655383125,21134,-0.0129,0.6901,0.24440029999999996,0.0753312,0.005674800000000001,0.2726,0.3901,0.2303,0.0768,0.1942,21134,-0.0012,0.49700000000000005,0.16064489999999998,0.05802430000000001,0.0033668,0.1774,0.2584,0.1445,0.0439,0.1234,21134,-0.0117,0.4931,0.16186879999999998,0.051162,0.0026176,0.1795,0.2564,0.1514,0.0518,0.1282
322,NAGAUR,2019,3.601561201285972,5.036216576491809,4.311990904100995,6.560621030345801,4.698794793381948,1.890325413628166,406.9482733474476,113,21134,0.0279,0.7199,0.241966,0.0934414,0.008731299999999999,0.2752,0.4156,0.2166,0.0451,0.1816,Rabi       ,51378,145883,2.839405971,21134,-0.013000000000000001,0.6097,0.23430029999999996,0.0699509,0.0048931,0.2632,0.3752,0.2204,0.0767,0.188525,21134,0.0191,0.5433,0.1632766,0.0667242,0.0044521000000000005,0.1841,0.2805,0.14375,0.0257,0.1198,21134,-0.012,0.4119,0.1493369,0.0456431,0.0020833,0.16699999999999998,0.2394,0.1402,0.0497,0.1187
323,RAJSAMAND,2001,0.341,0.0,3.598,19.336,0.212,0.0,567.381,153,5703,0.10099999999999999,0.596,0.2149445,0.0402531,0.0016202999999999999,0.2308,0.2939,0.2069,0.1258,0.1887,Rabi       ,3342,7208,2.15679234,5703,0.1028,0.596,0.2350886,0.0472469,0.0022323,0.2542,0.3298,0.2255,0.1295,0.2038,5703,0.066,0.4222,0.1335675,0.0236543,0.0005595,0.145,0.1846,0.1303,0.0812,0.1183,5703,0.042,0.4222,0.13875389999999999,0.0247271,0.0006114,0.1518,0.1962,0.135,0.0785,0.1222
324,RAJSAMAND,2002,0.0,3.489,0.0,0.162,5.98,6.483,198.356,155,5703,0.0416,0.6202,0.2694692,0.0524194,0.0027478000000000003,0.29115,0.3727,0.2584,0.1552,0.2367,Rabi       ,15369,42099,2.7392153039999996,5703,0.1256,0.6473,0.2847402,0.05249630000000001,0.0027559,0.30785,0.3934,0.2748,0.1676,0.2508,5703,0.0127,0.4879,0.1666341,0.037088199999999995,0.0013755,0.17645,0.2232,0.1597,0.0982,0.1451,5703,0.0451,0.4879,0.17086529999999997,0.033286500000000004,0.001108,0.183,0.2308,0.1651,0.1033,0.1509
325,RAJSAMAND,2003,4.889990825688074,2.813366972477064,6.3527247706422,9.521275229357798,13.80927522935781,1.576633027522936,606.4025504587154,157,5703,0.08800000000000001,0.5715,0.21151129999999999,0.0384973,0.001482,0.2277,0.2893,0.2057,0.1288,0.1866,Rabi       ,1482,3158,2.1309041840000003,5703,0.1076,0.5145,0.2341465,0.0370714,0.0013743,0.2515,0.3138,0.2307,0.1483,0.2099,5703,0.0487,0.3872,0.1277634,0.0203771,0.0004152,0.1386,0.1729,0.1261,0.0803,0.115,5703,0.062,0.3098,0.1359566,0.0182237,0.0003321,0.147,0.1809,0.1355,0.0898,0.1241
326,RAJSAMAND,2004,0.0,0.0,0.0,0.0,0.0,0.0,443.9,159,5703,0.1054,0.6047,0.2507254,0.045835900000000006,0.0021009,0.27065,0.3443,0.2419,0.1484,0.2215,Rabi       ,5376,15020,2.79389881,5703,0.1087,0.568,0.26252309999999995,0.0487076,0.0023724,0.2832,0.3612,0.253,0.1551,0.23115,5703,0.0809,0.4235,0.1561227,0.026916200000000005,0.0007245,0.1673,0.2079,0.1517,0.0999,0.14,5703,0.0661,0.3924,0.1622818,0.027444999999999997,0.0007532,0.1748,0.2198,0.158,0.0998,0.1448
327,RAJSAMAND,2005,0.0,0.0,0.5,0.0,0.0,0.0,659.7,161,5703,0.1025,0.6536,0.2453969,0.0436452,0.0019049,0.26625,0.3415,0.2363,0.1415,0.21595,Rabi       ,3293,9348,2.8387488610000005,5703,0.1063,0.6565,0.27133270000000004,0.0501793,0.002518,0.299,0.39299999999999996,0.2613,0.1469,0.2356,5703,0.0838,0.4449,0.15083829999999998,0.0275512,0.0007591,0.1626,0.2065,0.1453,0.0957,0.13325,5703,0.0758,0.4643,0.16248020000000002,0.0304464,0.000927,0.17695,0.2291,0.156,0.0903,0.142
328,RAJSAMAND,2006,0.0,0.0,0.0,0.0,0.0,0.0,666.5999999999999,163,5703,-0.0303,0.74,0.288119,0.0603322,0.00364,0.3108,0.4014,0.2759,0.1612,0.2502,Rabi       ,16323,45077,2.761563438,5703,0.1212,0.7264,0.3098677,0.0599919,0.003599,0.3373,0.4376,0.2991,0.1791,0.27,5703,-0.0094,0.5838,0.1832925,0.0426395,0.0018180999999999998,0.1939,0.2456,0.1739,0.1082,0.1594,5703,0.0341,0.5542,0.19253829999999997,0.0386472,0.0014936,0.2049,0.2568,0.1858,0.1183,0.1702
329,RAJSAMAND,2007,0.0,0.0,1.4,0.0,0.0,0.0,508.6,165,5703,-0.1453,0.7918,0.3474972,0.0808697,0.0065399,0.3806,0.5075,0.3308,0.1722,0.2956,Rabi       ,36704,116996,3.18755449,5703,-0.1503,0.753,0.35320409999999997,0.0721528,0.0052060000000000006,0.3875,0.5081,0.3421,0.1876,0.30695,5703,-0.0194,0.6274,0.2141687,0.0602544,0.0036306,0.2301,0.3084,0.1982,0.1055,0.17785,5703,-0.0341,0.5861,0.2134053,0.0487991,0.0023813000000000003,0.22985,0.2982,0.2035,0.1162,0.1841
330,RAJSAMAND,2008,0.0,0.0,0.0,0.0,0.0,0.0,314.4,167,5703,-0.126,0.7823,0.32063270000000005,0.07951210000000002,0.0063222,0.35045,0.4712,0.303,0.1569,0.2697,Rabi       ,34420,107093,3.111359675,5701,0.0343,0.7875,0.3315356,0.06968939999999998,0.0048566,0.3641,0.48,0.3186,0.1727,0.2868,5703,-0.0201,0.5875,0.2046083,0.05847,0.0034186999999999998,0.2218,0.3016,0.1902,0.09300000000000001,0.1684,5701,0.0087,0.5314,0.2031505,0.0468493,0.0021949,0.2216,0.2941,0.1941,0.1023,0.1731
331,RAJSAMAND,2009,0.0,0.0,0.0,0.0,1.2,0.0,390.4,169,5703,-0.0118,0.6538,0.2521779,0.049243699999999994,0.0024249000000000002,0.2762,0.3608,0.2435,0.1348,0.2196,Rabi       ,12069,26966,2.234319331,5703,0.0484,0.6571,0.2813719,0.054817399999999995,0.0030049,0.3128,0.41600000000000004,0.2715,0.1409,0.2438,5703,-0.0031,0.4522,0.1527701,0.0332369,0.0011047000000000001,0.1661,0.2177,0.1465,0.0803,0.13165,5703,0.0094,0.4562,0.16558789999999998,0.036288,0.0013168,0.1818,0.2418,0.1586,0.0832,0.1417
332,RAJSAMAND,2010,0.0,0.0,0.0,0.0,168.0,0.0,808.2,171,5703,0.1111,0.7275,0.24566639999999998,0.045577099999999995,0.0020773000000000002,0.2688,0.3488,0.2393,0.1376,0.2151,Rabi       ,6461,16811,2.601919208,5703,0.10099999999999999,0.7275,0.2764554,0.052885800000000004,0.0027969,0.3052,0.4005,0.2699,0.1444,0.2407,5703,0.0509,0.5041,0.14733220000000002,0.027763299999999998,0.0007708,0.1596,0.2033,0.1428,0.0875,0.1303,5703,0.0485,0.5041,0.1603561,0.031501299999999996,0.0009923,0.1749,0.2266,0.1548,0.0894,0.1403
333,RAJSAMAND,2011,0.0,0.0,0.0,0.0,0.0,0.0,543.0,173,5703,0.0936,0.8486,0.38896179999999997,0.0840404,0.0070628,0.4332,0.5849,0.3766,0.1806,0.33205,Rabi       ,31898,104462,3.274876168,5703,-0.0564,0.7657,0.3943415,0.07695679999999999,0.0059223,0.4379,0.5831,0.3851,0.1959,0.3408,5703,0.0116,0.6334,0.22881970000000001,0.0615773,0.0037918,0.2524,0.3471,0.2151,0.0945,0.1892,5703,-0.0048,0.4949,0.21378049999999998,0.0442849,0.0019612,0.23685,0.3161,0.2065,0.105,0.18395
334,RAJSAMAND,2015,0.0,0.0,6.1,0.0,0.0,0.0,548.6999999999999,181,5703,0.0955,0.8115,0.34224790000000005,0.0759278,0.005765,0.3741,0.4972,0.3274,0.1687,0.2919,Rabi       ,29541,69577,2.355268948,5703,0.0885,0.7672,0.3677922,0.06834169999999999,0.0046706000000000004,0.4032,0.5249,0.3574,0.2025,0.32185,5703,0.021,0.5894,0.2057107,0.0538374,0.0028985,0.2224,0.2985,0.1936,0.1018,0.17165,5703,0.0195,0.5015,0.20940229999999996,0.0416385,0.0017338000000000002,0.2279,0.2969,0.2017,0.1128,0.1818
335,RAJSAMAND,2016,0.0,0.1,0.0,55.6,0.0,0.0,858.3000000000001,183,5703,0.0959,0.703,0.3145992,0.0635298,0.004036,0.3444,0.4525,0.3021,0.1699,0.2721,Rabi       ,25946,71148,2.742156787,5703,-0.0844,0.6472,0.3292907,0.057761400000000004,0.0033364,0.35945,0.46299999999999997,0.3204,0.187,0.2904,5703,0.0286,0.4927,0.1936101,0.042213099999999996,0.0017819000000000003,0.20895,0.2717,0.1853,0.1044,0.16699999999999998,5703,-0.0144,0.46,0.19922120000000001,0.0339622,0.0011534000000000002,0.2153,0.2724,0.1945,0.1219,0.1772
336,RAJSAMAND,2017,0.0,0.0,0.0,0.0,0.0,0.7,728.9000000000001,185,5703,-0.1809,0.8086,0.3672745,0.0898239,0.0080683,0.4039,0.547,0.3477,0.1691,0.30835,Rabi       ,32458,105559,3.2521720380000003,5703,-0.1022,0.8079,0.39284159999999996,0.0797682,0.006363000000000001,0.4335,0.5736,0.3789,0.2016,0.3395,5703,-0.0301,0.5875,0.2211823,0.0649989,0.004224899999999999,0.2415,0.3333,0.2023,0.0944,0.1803,5703,-0.0237,0.57,0.2317428,0.053098900000000004,0.0028195,0.2542,0.3395,0.2211,0.1139,0.1972
337,RAJSAMAND,2018,4.631615306202463,2.740772367286129,6.392305339920017,9.71743824982357,12.9830792754646,1.488287461773701,608.4058166705871,187,5703,-0.1442,0.7841,0.34743609999999997,0.0803838,0.0064616,0.3764,0.4969,0.3304,0.1758,0.29585,Rabi       ,34327,112397,3.2743030269999998,5702,-0.1818,0.7776,0.3851665,0.0774765,0.0060026,0.422575,0.5551,0.3728,0.2026,0.3342,5703,-0.0146,0.5487,0.21328899999999998,0.057519799999999996,0.0033085000000000002,0.23035,0.3102,0.1973,0.0986,0.1771,5702,-0.0126,0.5138,0.2270884,0.0487336,0.002375,0.249,0.3297,0.2184,0.115,0.1952
338,RAJSAMAND,2019,4.631615306202462,2.740772367286129,6.392305339920017,9.71743824982357,12.98307927546461,1.488287461773701,608.4058166705871,189,5703,0.1025,0.6973,0.32428629999999997,0.0627955,0.0039433,0.35075,0.4516,0.3102,0.1827,0.2835,Rabi       ,22479,66677,2.966190667,5703,-0.1675,0.6184,0.3333491,0.0517889,0.0026820999999999998,0.3625,0.4581,0.3245,0.2087,0.2987,5703,0.0215,0.506,0.1963826,0.046621499999999996,0.0021736,0.2114,0.27899999999999997,0.1843,0.0991,0.1663,5703,-0.022000000000000002,0.4107,0.1939611,0.032765699999999995,0.0010735999999999999,0.2094,0.2653,0.1877,0.1176,0.1721
339,SAWAI MADHOPUR,2001,2.935,2.012,2.567,14.294,0.57,0.0,685.712,191,5783,0.1245,0.7972,0.34838979999999997,0.1162948,0.0135245,0.42,0.6595,0.3182,0.1245,0.2588,Rabi       ,66197,111612,1.686058281,5783,-0.0483,0.7742,0.37857929999999995,0.12103130000000001,0.0146486,0.4686,0.7471,0.3522,0.1127,0.2826,5783,0.07400000000000001,0.6374,0.231625,0.0894822,0.0080071,0.28615,0.474,0.2057,0.07400000000000001,0.1609,5783,-0.0246,0.5841,0.2504422,0.0931126,0.00867,0.3175,0.5312,0.226,-0.0246,0.1745
340,SAWAI MADHOPUR,2002,2.43,7.422,0.434,0.507,5.214,4.594,327.426,193,5783,0.0666,0.83,0.403027,0.1366081,0.0186618,0.5055,0.818,0.3803,0.0666,0.29015,Rabi       ,62102,116887,1.8821777080000002,5783,-0.1997,0.7948,0.41850129999999996,0.13631410000000002,0.0185815,0.52035,0.7948,0.4001,0.1242,0.3042,5783,0.0307,0.6028,0.2662172,0.102133,0.010431200000000002,0.34275,0.586,0.2489,0.0307,0.1782,5783,-0.0822,0.6229,0.2826077,0.10745619999999999,0.0115468,0.3621,0.6111,0.2646,-0.0326,0.1898
341,SAWAI MADHOPUR,2003,5.575100917431195,4.42616513761468,3.463807339449541,11.45977981651377,10.05347706422018,2.935614678899082,713.6363394495415,195,5783,0.087,0.7939,0.28946,0.11682809999999999,0.013648799999999999,0.3403,0.5455,0.2559,0.087,0.20345,Rabi       ,54227,82843,1.5277076,5783,0.0303,0.7824,0.30879140000000005,0.1186836,0.0140858,0.3649,0.5824,0.2766,0.0303,0.2199,5783,0.0516,0.6336,0.18970279999999998,0.08567469999999999,0.007340100000000001,0.22555,0.3711,0.1601,0.0516,0.1284,5783,0.011000000000000001,0.5967,0.1950625,0.0877096,0.007693000000000001,0.23215,0.3792,0.1643,0.011000000000000001,0.1338
342,SAWAI MADHOPUR,2004,2.7,0.0,0.0,16.7,0.0,0.0,608.7,197,5783,0.1254,0.8105,0.40080809999999994,0.13021989999999997,0.0169572,0.49325,0.7879,0.3868,0.1254,0.295,Rabi       ,60948,130252,2.137100479,5783,0.1109,0.7914,0.4343451,0.1342394,0.0180202,0.53495,0.7914,0.424,0.1109,0.32565,5783,0.0601,0.5770000000000001,0.2617645,0.09637530000000001,0.0092882,0.3302,0.5564,0.2525,0.0601,0.1788,5783,0.0609,0.5719,0.2739281,0.0977272,0.0095506,0.3449,0.5719,0.2658,0.0609,0.1883
343,SAWAI MADHOPUR,2005,0.3,0.0,1.7,0.0,0.0,0.0,559.1,199,5783,0.1081,0.7603,0.4111697,0.13285120000000003,0.017649500000000002,0.50985,0.7603,0.4077,0.1081,0.30095,Rabi       ,44021,78218,1.7768337840000001,5783,-0.0111,0.7749,0.4803576,0.1482941,0.021991099999999996,0.60035,0.7749,0.4901,-0.0111,0.355,5783,0.0578,0.6014,0.2774747,0.1033263,0.0106763,0.35095,0.5755,0.27399999999999997,0.0578,0.1843,5783,-0.0062,0.5846,0.3215403,0.1178876,0.0138975,0.41415,0.5846,0.3293,-0.0062,0.2101
344,SAWAI MADHOPUR,2006,0.0,0.0,6.3,0.0,0.0,0.0,426.2,201,5783,0.1184,0.8192,0.3849739,0.1209529,0.0146296,0.4645,0.7204,0.3595,0.1184,0.29195,Rabi       ,44491,90111,2.025375919,5783,0.1161,0.7959,0.44899920000000004,0.1387388,0.0192485,0.5562,0.7959,0.4406,0.1161,0.33745,5783,0.0563,0.5866,0.2610628,0.0942744,0.0088877,0.32425,0.5307,0.2427,0.0563,0.18445,5783,0.0647,0.5992,0.3021052,0.10839360000000002,0.011749200000000001,0.3844,0.5992,0.2942,0.0647,0.2099
345,SAWAI MADHOPUR,2007,0.0,8.3,8.3,0.0,0.0,0.3,463.4,203,5783,0.0867,0.7877,0.3614825,0.1268442,0.0160895,0.43945,0.7045,0.3275,0.0867,0.26215,Rabi       ,42351,118521,2.7985407660000003,5783,0.0833,0.8306,0.41448609999999997,0.13985039999999999,0.0195581,0.50975,0.8115,0.3898,0.0833,0.30605,5783,0.047,0.5779,0.2322856,0.0925103,0.0085581,0.28855,0.4797,0.2028,0.047,0.161,5783,0.0444,0.6716,0.28259320000000004,0.11218900000000001,0.0125864,0.35635,0.6017,0.2624,0.0444,0.1909
346,SAWAI MADHOPUR,2008,0.0,0.0,0.7,5.5,2.0,0.0,744.2,205,5783,0.09300000000000001,0.7757,0.3665408,0.12931789999999999,0.0167231,0.4549,0.7369,0.3277,0.09300000000000001,0.26555,Rabi       ,45688,118179,2.58665295,5783,0.0866,0.8218,0.3968125,0.1380235,0.019050499999999998,0.49075,0.7924,0.3629,0.0866,0.28705,5783,0.0483,0.6194,0.25050229999999996,0.10219919999999999,0.0104447,0.31775,0.5405,0.2182,0.0483,0.16845,5783,0.0416,0.6309,0.2632676,0.108258,0.011719799999999999,0.33255,0.5675,0.2348,0.0416,0.17565
347,SAWAI MADHOPUR,2009,0.0,0.0,1.0,82.8,20.1,0.0,441.3000000000001,207,5783,0.1209,0.7967,0.412955,0.1295482,0.0167827,0.5018,0.7887,0.3919,0.1209,0.3104,Rabi       ,53450,164400,3.075771749,5783,-0.1068,0.8266,0.48690150000000004,0.1409518,0.0198674,0.5965,0.8266,0.4851,0.0963,0.37285,5783,0.0602,0.6347,0.27012909999999996,0.0993594,0.0098723,0.3327,0.5486,0.256,0.0602,0.1881,5783,-0.0405,0.612,0.31956640000000003,0.11551700000000001,0.0133442,0.4085,0.612,0.3157,-0.0405,0.21685
348,SAWAI MADHOPUR,2010,7.0,2.9,0.0,0.0,105.6,0.7,792.7000000000002,209,5783,0.1435,0.8079,0.43171090000000006,0.1284208,0.0164919,0.51975,0.7971,0.4255,0.1435,0.33095,Rabi       ,61185,213165,3.483942143,5783,0.1244,0.836,0.5130304,0.1394612,0.019449400000000002,0.62545,0.836,0.5182,0.1244,0.4072,5783,0.0786,0.5883,0.27084309999999995,0.0948966,0.0090054,0.3361,0.5552,0.2684,0.0786,0.18735,5783,0.0588,0.6622,0.3347986,0.1147839,0.0131753,0.4233,0.6622,0.3393,0.0588,0.23045
349,SAWAI MADHOPUR,2011,4.8,0.0,0.0,0.0,0.0,0.0,944.5,211,5783,-0.043,0.8705,0.5353247,0.13962950000000002,0.019496400000000004,0.64045,0.8705,0.5525,0.1597,0.42985,Rabi       ,84191,291368,3.460797472,5780,-0.0814,0.8095,0.5336571999999999,0.1261405,0.0159114,0.633425,0.8095,0.5524,0.1585,0.4427,5783,-0.0177,0.7293,0.36286209999999997,0.1218221,0.0148406,0.4527,0.7293,0.3786,-0.0177,0.25585,5780,-0.0283,0.6544,0.34867270000000006,0.10785430000000001,0.011632600000000002,0.4346,0.6544,0.3586,0.0455,0.257275
350,SAWAI MADHOPUR,2012,0.0,32.4,0.1,0.0,0.0,0.0,716.9,213,5783,-0.1887,0.8032,0.4487697,0.1186652,0.014081399999999999,0.5336,0.7996,0.4469,0.1158,0.35615,Rabi       ,70125,230402,3.285590018,5781,-0.0991,0.8165,0.5145865,0.1266775,0.0160472,0.6145,0.8165,0.5211,0.1487,0.4202,5783,-0.09,0.5901,0.2884604,0.0934437,0.0087317,0.3563,0.5714,0.2876,0.0593,0.2086,5781,-0.0389,0.6955,0.34919029999999995,0.1119672,0.0125366,0.4384,0.6955,0.3515,-0.0137,0.2538
351,SAWAI MADHOPUR,2013,7.3,6.4,2.9,12.9,0.0,0.0,928.6,215,5783,-0.0081,0.8373,0.5012662999999999,0.1328296,0.017643700000000002,0.6056,0.8373,0.5094,0.1252,0.3947,Rabi       ,70003,229909,3.284273531,5783,-0.1854,0.8043,0.5242431,0.1299063,0.016875599999999998,0.6317,0.8043,0.5376,0.1184,0.42375,5783,-0.0038,0.6382,0.34477559999999996,0.1104269,0.0121941,0.4321,0.6382,0.3518,-0.0038,0.24345,5783,-0.0897,0.6173,0.35353249999999997,0.1110048,0.0123221,0.4452,0.6173,0.3566,0.0072,0.2572
352,SAWAI MADHOPUR,2014,20.1,0.0,72.0,0.0,0.0,0.0,763.8,217,5780,-0.0252,0.8737,0.5530379,0.1349652,0.0182156,0.6587,0.8737,0.5781,0.1548,0.451225,Rabi       ,77203,218377,2.828607697,5783,-0.0467,0.8724,0.5714935,0.1314006,0.017266099999999996,0.6683,0.8724,0.6039,0.1929,0.4776,5780,-0.0065,0.6977,0.3664186,0.12114200000000001,0.0146754,0.459725,0.6977,0.38875,-0.0065,0.263,5783,-0.0116,0.7136,0.3864643,0.1327283,0.017616800000000002,0.4906,0.7136,0.4085,-0.0116,0.2683
353,SAWAI MADHOPUR,2015,0.0,0.0,2.6,22.1,0.1,3.6,477.2000000000001,219,5782,0.0307,0.8387,0.5218782000000001,0.1349819,0.0182201,0.630525,0.8387,0.53165,0.0943,0.41565,Rabi       ,82257,271260,3.297713265,5782,-0.1269,0.8481,0.5667238,0.13827279999999997,0.0191194,0.681175,0.8481,0.5943,0.1276,0.458025,5782,0.0148,0.6423,0.33782840000000003,0.10966569999999999,0.0120266,0.4225,0.6423,0.3475,0.0148,0.245825,5782,-0.0483,0.7246,0.3792415,0.12041660000000001,0.0145001,0.4765,0.7246,0.4065,-0.0039,0.272825
354,SAWAI MADHOPUR,2016,12.3,5.0,0.0,22.3,0.4,0.0,967.1,221,5783,0.1331,0.8484,0.5029553,0.1521273,0.023142700000000002,0.63465,0.8484,0.5026,0.1331,0.3745,Rabi       ,69313,230484,3.325263659,5783,0.1261,0.7834,0.5023054,0.14080839999999997,0.019827,0.62065,0.7834,0.5029,0.1261,0.38885,5783,0.0525,0.6275,0.3180808,0.1170766,0.0137069,0.41835,0.6275,0.3172,0.0525,0.20905,5783,0.057999999999999996,0.6373,0.3341343,0.11999669999999998,0.014399200000000003,0.428,0.6373,0.3278,0.057999999999999996,0.2278
355,SAWAI MADHOPUR,2017,0.0,0.0,0.0,0.0,0.5,11.1,410.1,223,5782,-0.1292,0.8348,0.5217189999999999,0.1356236,0.0183938,0.6241,0.8348,0.53525,0.1213,0.4212,Rabi       ,85337,350076,4.102276855,5781,-0.0967,0.8451,0.5751480999999999,0.1434047,0.0205649,0.6927,0.8451,0.6107,0.145,0.4652,5782,-0.0509,0.6718,0.33880040000000006,0.1102423,0.0121534,0.417475,0.6718,0.3487,-0.0072,0.2454,5781,-0.0434,0.6873,0.38501420000000003,0.1236837,0.015297700000000001,0.4887,0.6873,0.4122,-0.0434,0.2721
356,SAWAI MADHOPUR,2018,5.621889751431037,4.535710813142007,3.919818866149142,11.2638955539873,9.460533992001881,2.885620638281188,715.4546781149537,225,5783,0.1577,0.8214,0.42716509999999996,0.1474885,0.021752900000000002,0.5382,0.8214,0.4058,0.1577,0.3036,Rabi       ,64273,251725,3.916496818,5783,0.1272,0.8703,0.4674927,0.1574596,0.0247935,0.5959,0.8703,0.4536,0.1272,0.33715,5783,0.0915,0.6403,0.27802259999999995,0.11663599999999999,0.013604,0.364,0.6403,0.2595,0.0915,0.171,5783,0.0598,0.6559999999999999,0.30357829999999997,0.1250573,0.0156393,0.4012,0.6559999999999999,0.2893,0.0598,0.18945
357,SAWAI MADHOPUR,2019,5.621889751431037,4.535710813142007,3.919818866149142,11.2638955539873,9.460533992001883,2.885620638281188,715.4546781149537,227,5783,-0.1252,0.8270000000000001,0.5538494,0.1420156,0.020168400000000003,0.67145,0.8270000000000001,0.5792,0.1651,0.4421,Rabi       ,70181,300227,4.277895727,5782,-0.1682,0.8379,0.571465,0.1355415,0.0183715,0.6842,0.8379,0.6034,0.1599,0.468325,5783,-0.0471,0.6704,0.3890019,0.1271343,0.0161631,0.49305,0.6704,0.4104,-0.0225,0.27855,5782,-0.0432,0.6881,0.3997268,0.1243303,0.015458000000000001,0.504775,0.6881,0.4257,-0.0277,0.2906
358,SIKAR,2001,1.811,3.149,1.283,8.043,0.0,0.0,505.5290000000001,229,9382,0.1245,0.6922,0.28477129999999995,0.11109839999999999,0.0123428,0.366,0.62,0.2642,0.1245,0.1944,Rabi       ,86767,171194,1.973031222,9382,0.1186,0.6609999999999999,0.27051970000000003,0.09603610000000001,0.0092229,0.336875,0.5501,0.25865,0.1186,0.194025,9382,0.0786,0.4834,0.1905078,0.0766543,0.005875899999999999,0.246475,0.4238,0.1741,0.0786,0.1258,9382,0.0766,0.46299999999999997,0.1724842,0.062060500000000005,0.0038515,0.2144,0.3518,0.1628,0.0766,0.1228
359,SIKAR,2002,2.542,3.771,1.562,0.218,5.934,16.642,160.308,231,9382,0.1043,0.7552,0.315126,0.13098710000000002,0.0171576,0.4158,0.7346,0.29185,0.1043,0.201125,Rabi       ,82086,269379,3.281668007,9382,0.1126,0.6831,0.295656,0.10505250000000001,0.011036,0.371,0.6194,0.2792,0.1126,0.205325,9382,0.0747,0.5443,0.2114355,0.0926535,0.0085847,0.282,0.4918,0.19065,0.0747,0.1314,9382,0.07400000000000001,0.5087,0.18710420000000003,0.06803660000000002,0.004629,0.2343,0.3897,0.17355,0.07400000000000001,0.1294
360,SIKAR,2003,5.333752293577981,7.595917431192662,4.534715596330274,5.926385321100918,5.475926605504587,3.636935779816514,467.2677339449542,233,9382,0.1033,0.7493,0.301892,0.1503364,0.022601,0.421375,0.7493,0.2623,0.1033,0.1755,Rabi       ,84627,247138,2.920320938,9382,0.1094,0.625,0.2544645,0.0991775,0.009836200000000002,0.32885,0.5561,0.2346,0.1094,0.173225,9382,0.0738,0.5645,0.2027473,0.1047788,0.0109786,0.2824,0.5246,0.16955,0.0738,0.1133,9382,0.075,0.41600000000000004,0.16211489999999998,0.06415069999999999,0.0041153,0.2113,0.3633,0.1462,0.075,0.1081
361,SIKAR,2004,3.4,0.0,0.0,25.0,0.0,0.0,287.1999999999999,235,9379,-0.1582,0.7508,0.33072729999999995,0.1418374,0.020117799999999998,0.44265,0.7508,0.3073,-0.1342,0.2111,Rabi       ,86844,229255,2.639848464,9379,-0.1721,0.7394,0.31710309999999997,0.1164002,0.013549,0.40435,0.6802,0.3024,0.0517,0.2203,9379,-0.0913,0.5228,0.2141899,0.0972755,0.0094625,0.29045,0.5228,0.1936,-0.0913,0.131,9379,-0.0912,0.5451,0.2027691,0.0786845,0.0061913,0.25955,0.4373,0.1896,-0.0426,0.1385
362,SIKAR,2005,0.2,11.3,10.6,0.0,0.0,0.0,338.0,237,9382,0.1213,0.7275,0.3291486,0.1448227,0.0209736,0.4511,0.7275,0.3086,0.1213,0.2041,Rabi       ,86650,266724,3.078176572,9382,0.1177,0.7333,0.3127216,0.1203494,0.014484,0.4078,0.6876,0.3004,0.1177,0.209,9382,0.0742,0.5049,0.21417199999999997,0.0997235,0.0099448,0.2963,0.5049,0.1945,0.0742,0.1269,9382,0.0745,0.5535,0.1958674,0.0779897,0.0060824,0.255775,0.4454,0.1837,0.0745,0.129125
